FECHA (YYMMDD);HORA (HHMM);Registros validados;
200810;1200;64,1792;
200810;1300;57,3389;
200810;1400;50,255;
200810;1500;43,9211;
200810;1600;39,754;
200810;1700;43,2534;
200810;1800;53,2529;
200810;1900;56,0023;
200810;2000;61,6684;
200810;2100;66,1691;
200810;2200;71,0011;
200810;2300;77;
200811;0000;82,6064;
200811;0100;85,0217;
200811;0200;87,9373;
200811;0300;88,9285;
200811;0400;90,1014;
200811;0500;91,3501;
200811;0600;91,6824;
200811;0700;92,0978;
200811;0800;80,7628;
200811;0900;64,0117;
200811;1000;61,0052;
200811;1100;54,2548;
200811;1200;45,4208;
200811;1300;36,6702;
200811;1400;28,6681;
200811;1500;27,8345;
200811;1600;32,9183;
200811;1700;39,4178;
200811;1800;51,6672;
200811;1900;58,5;
200811;2000;59,8445;
200811;2100;55,9266;
200811;2200;63,7599;
200811;2300;68,0188;
200812;0000;74,1843;
200812;0100;76,6832;
200812;0200;79,0154;
200812;0300;79,5974;
200812;0400;80,3462;
200812;0500;83,2618;
200812;0600;83,0939;
200812;0700;83,5927;
200812;0800;75,5073;
200812;0900;63,7531;
200812;1000;52,4193;
200812;1100;45,0853;
200812;1200;40,9182;
200812;1300;36,5844;
200812;1400;38,9172;
200812;1500;38,3333;
200812;1600;41,6769;
200812;1700;47,1765;
200812;1800;53,9259;
200812;1900;60,6754;
200812;2000;67,2664;
200812;2100;69,5153;
200812;2200;74,5148;
200812;2300;78,6799;
200813;0000;83,0127;
200813;0100;85,9282;
200813;0200;87,7604;
200813;0300;88,6761;
200813;0400;89,5914;
200813;0500;89,7568;
200813;0600;90,839;
200813;0700;93,7546;
200813;0800;87,6703;
200813;0900;67,9192;
200813;1000;60,1674;
200813;1100;53,75;
200813;1200;48,845;
200813;1300;43,6778;
200813;1400;41,0939;
200813;1500;42,7599;
200813;1600;45,0093;
200813;1700;45,6754;
200813;1800;50,9246;
200813;1900;58,8406;
200813;2000;66,1801;
200813;2100;75,429;
200813;2200;80,9276;
200813;2300;85,4265;
200814;0000;88,2585;
200814;0100;91,6741;
200814;0200;94,4226;
200814;0300;95,5879;
200814;0400;97,0034;
200814;0500;94,0024;
200814;0600;90,3344;
200814;0700;87,8333;
200814;0800;86,7723;
200814;0900;85,6045;
200814;1000;76,52;
200814;1100;70,6022;
200814;1200;66,1847;
200814;1300;59,0917;
200814;1400;56,2577;
200814;1500;52,007;
200814;1600;50,3398;
200814;1700;51,0893;
200814;1800;59,5887;
200814;1900;66,8428;
200814;2000;72,0082;
200814;2100;76,3402;
200814;2200;81,0056;
200814;2300;83,4211;
200815;0000;87,1699;
200815;0100;86,7521;
200815;0200;89,8342;
200815;0300;91,0833;
200815;0400;93,1057;
200815;0500;93,1879;
200815;0600;92,2699;
200815;0700;94,1853;
200815;0800;89,8494;
200815;0900;78,3481;
200815;1000;69,9305;
200815;1100;62,5065;
200815;1200;55,8393;
200815;1300;49,5887;
200815;1400;44,8381;
200815;1500;41,5042;
200815;1600;37,587;
200815;1700;41,0864;
200815;1800;45,4193;
200815;1900;48,3354;
200815;2000;54,3349;
200815;2100;62,6678;
200815;2200;66,9181;
200815;2300;70,9167;
200816;0000;76,6893;
200816;0100;81,438;
200816;0200;84,1871;
200816;0300;83,4358;
200816;0400;86,4346;
200816;0500;85,8499;
200816;0600;85,5154;
200816;0700;87,4308;
200816;0800;75,5958;
200816;0900;58,8391;
200816;1000;52,4219;
200816;1100;47,6713;
200816;1200;43,3373;
200816;1300;39,3367;
200816;1400;33,6695;
200816;1500;24,8344;
200816;1600;31,9175;
200816;1700;41,3344;
200816;1800;48,8338;
200816;1900;55,3333;
200816;2000;59,6772;
200816;2100;58,76;
200816;2200;65,1024;
200816;2300;69,0189;
200817;0000;71,7676;
200817;0100;75,9332;
200817;0200;79,2654;
200817;0300;79,5974;
200817;0400;79,0963;
200817;0500;78,5955;
200817;0600;82,1779;
200817;0700;84,76;
200817;0800;72,3416;
200817;0900;58,8369;
200817;1000;47,5029;
200817;1100;43,0856;
200817;1200;41,5017;
200817;1300;36,2511;
200817;1400;34,3339;
200817;1500;36;
200817;1600;37,7599;
200817;1700;42,3427;
200817;1800;50,5089;
200817;1900;59,925;
200817;2000;69,1823;
200817;2100;75,7645;
200817;2200;80,2634;
200817;2300;82,7625;
200818;0000;85,5114;
200818;0100;88,0104;
200818;0200;90,9264;
200818;0300;92,7587;
200818;0400;94,2574;
200818;0500;94,5065;
200818;0600;95,4221;
200818;0700;96,5044;
200818;0800;96,0865;
200818;0900;83,9189;
200818;1000;71,0841;
200818;1100;69,4167;
200818;1200;72,1864;
200818;1300;72,4354;
200818;1400;72,851;
200818;1500;73,2666;
200818;1600;75,5989;
200818;1700;78,5145;
200818;1800;80,5967;
200818;1900;81,0128;
200818;2000;81,9207;
200818;2100;80,2604;
200818;2200;80,5094;
200818;2300;82,1753;
200819;0000;84,0077;
200819;0100;83,9155;
200819;0200;84,922;
200819;0300;86,2543;
200819;0400;87,67;
200819;0500;87,7523;
200819;0600;86,5012;
200819;0700;85,5833;
200819;0800;85,1029;
200819;0900;80,4354;
200819;1000;73,1843;
200819;1100;68,6833;
200819;1200;58,1744;
200819;1300;51,9239;
200819;1400;46,7567;
200819;1500;42,8395;
200819;1600;42,9223;
200819;1700;50,3385;
200819;1800;60,6713;
200819;1900;68,6757;
200819;2000;67,9244;
200819;2100;69,2566;
200819;2200;74,422;
200819;2300;78,6709;
200820;0000;78,5863;
200820;0100;82,5022;
200820;0200;84,2511;
200820;0300;84,5833;
200820;0400;86,2733;
200820;0500;87,2721;
200820;0600;88,3542;
200820;0700;87,1033;
200820;0800;71,4344;
200820;0900;56,3416;
200820;1000;51,3411;
200820;1100;42,3404;
200820;1200;31,3366;
200820;1300;23,9196;
200820;1400;19,0028;
200820;1500;16,0023;
200820;1600;15,9177;
200820;1700;19,085;
200820;1800;29,1681;
200820;1900;41,6693;
200820;2000;52,9186;
200820;2100;52,668;
200820;2200;56,334;
200820;2300;61,5;
200821;0000;61,3442;
200821;0100;59,9271;
200821;0200;56,8431;
200821;0300;59,5093;
200821;0400;59,9254;
200821;0500;61,9248;
200821;0600;62,4242;
200821;0700;59,257;
200821;0800;50,9231;
200821;0900;38,6722;
200821;1000;28,8358;
200821;1100;22,6689;
200821;1200;17,9187;
200821;1300;17,0017;
200821;1400;14,584;
200821;1500;16,2511;
200821;1600;21,5008;
200821;1700;26,2505;
200821;1800;36,0838;
200821;1900;45,0833;
200821;2000;50,3447;
200821;2100;55,9267;
200821;2200;57,4269;
200821;2300;60,6763;
200822;0000;57,3423;
200822;0100;55,1751;
200822;0200;57,0911;
200822;0300;59,6739;
200822;0400;60,8398;
200822;0500;60,5892;
200822;0600;60,0886;
200822;0700;59,7548;
200822;0800;50,6708;
200822;0900;37,9203;
200822;1000;27,8348;
200822;1100;21,7512;
200822;1200;16,5009;
200822;1300;20,8339;
200822;1400;31,5003;
200822;1500;40,5;
200822;1600;51,6772;
200822;1700;61,0099;
200822;1800;66,9355;
200822;1900;73,6842;
200822;2000;81,6829;
200822;2100;86,1815;
200822;2200;89,0968;
200822;2300;91,9128;
200823;0000;90,595;
200823;0100;88,8438;
200823;0200;89,0096;
200823;0300;88,1753;
200823;0400;91,0908;
200823;0500;94,0068;
200823;0600;96,0054;
200823;0700;96,0043;
200823;0800;93,2529;
200823;0900;87,5021;
200823;1000;83,9177;
200823;1100;73;
200823;1200;62,4266;
200823;1300;58,0093;
200823;1400;53,9255;
200823;1500;55,3416;
200823;1600;54,0076;
200823;1700;58,1738;
200823;1800;62,1734;
200823;1900;65,3457;
200823;2000;69,1781;
200823;2100;70,6772;
200823;2200;69,3429;
200823;2300;69,0089;
200824;0000;69,5907;
200824;0100;68,0896;
200824;0200;67,2554;
200824;0300;67,5875;
200824;0400;70,0032;
200824;0500;72,4188;
200824;0600;74,9177;
200824;0700;75,8333;
200824;0800;71,2719;
200824;0900;66,6041;
200824;1000;54,5099;
200824;1100;44,5927;
200824;1200;37,092;
200824;1300;36,0082;
200824;1400;34,0075;
200824;1500;37,5901;
200824;1600;41,3395;
200824;1700;51,1726;
200824;1800;62,2553;
200824;1900;66,5919;
200824;2000;72,0074;
200824;2100;74,6731;
200824;2200;75,0886;
200824;2300;75,4211;
200825;0000;75,0035;
200825;0100;76,8357;
200825;0200;79,8342;
200825;0300;84,6667;
200825;0400;88,4388;
200825;0500;90,6879;
200825;0600;92,0199;
200825;0700;92,3519;
200825;0800;89,5175;
200825;0900;72,3494;
200825;1000;61,5908;
200825;1100;57,7569;
200825;1200;51,5064;
200825;1300;54,5892;
200825;1400;61,1721;
200825;1500;71,0095;
200825;1600;78,1752;
200825;1700;81,6738;
200825;1800;88,0057;
200825;1900;91,6715;
200825;2000;90,4204;
200825;2100;90,1691;
200825;2200;92,4178;
200825;2300;92,3333;
200826;0000;92,5226;
200826;0100;95,0219;
200826;0200;95,5204;
200826;0300;94,436;
200826;0400;95,5179;
200826;0500;97,8508;
200826;0600;98,0997;
200826;0700;99,1819;
200826;0800;95,2634;
200826;0900;82,5953;
200826;1000;66,3441;
200826;1100;55,7548;
200826;1200;55,5876;
200826;1300;50,4204;
200826;1400;50,8365;
200826;1500;54,0027;
200826;1600;53,5021;
200826;1700;55,6681;
200826;1800;61,084;
200826;1900;67,75;
200826;2000;75,0237;
200826;2100;79,1057;
200826;2200;84,2711;
200826;2300;89,4365;
200827;0000;92,9353;
200827;0100;94,5175;
200827;0200;95,8495;
200827;0300;96,6816;
200827;0400;97,4303;
200827;0500;97,5123;
200827;0600;98,0112;
200827;0700;99,343;
200827;0800;95,0085;
200827;0900;81,0905;
200827;1000;72,6726;
200827;1100;65,2546;
200827;1200;57,5017;
200827;1300;53,0012;
200827;1400;52,5839;
200827;1500;54,8333;
200827;1600;61,1776;
200827;1700;65,1038;
200827;1800;73,1884;
200827;1900;77,6017;
200827;2000;82,1007;
200827;2100;85,4331;
200827;2200;86,6818;
200827;2300;89,0142;
200828;0000;90,8478;
200828;0100;91,5963;
200828;0200;91,4285;
200828;0300;87,5103;
200828;0400;85,3414;
200828;0500;84,0912;
200828;0600;83,4232;
200828;0700;83,422;
200828;0800;83,4208;
200828;0900;82,2527;
200828;1000;79,5015;
200828;1100;76,1667;
200828;1200;72,2717;
200828;1300;67,4373;
200828;1400;67,2692;
200828;1500;64,9347;
200828;1600;64,1835;
200828;1700;64,6823;
200828;1800;70,3474;
200828;1900;73,014;
200828;2000;73,595;
200828;2100;79,0948;
200828;2200;83,1774;
200828;2300;81,0927;
200829;0000;81,0917;
200829;0100;85,4241;
200829;0200;79,5056;
200829;0300;77,7546;
200829;0400;81,0868;
200829;0500;84,5024;
200829;0600;84,418;
200829;0700;85,25;
200829;0800;76,021;
200829;0900;70,2698;
200829;1000;63,2593;
200829;1100;56,3422;
200829;1200;47,675;
200829;1300;47,0077;
200829;1400;43,2571;
200829;1500;37,2566;
200829;1600;35,4227;
200829;1700;41,4223;
200829;1800;51,9218;
200829;1900;62,5045;
200829;2000;69,2577;
200829;2100;71,6735;
200829;2200;73,5057;
200829;2300;78,9214;
200830;0000;85,5867;
200830;0100;89,2523;
200830;0200;91,5012;
200830;0300;93,5;
200830;0400;95,1899;
200830;0500;96,0223;
200830;0600;96,7709;
200830;0700;98,2698;
200830;0800;91,2672;
200830;0900;78,0992;
200830;1000;70,2649;
200830;1100;61,0901;
200830;1200;50,8395;
200830;1300;44,0888;
200830;1400;38,1718;
200830;1500;28,7523;
200830;1600;32,0873;
200830;1700;39,8367;
200830;1800;50,5029;
200830;1900;59,4189;
200830;2000;67,4202;
200830;2100;55,5012;
200830;2200;52,7505;
200830;2300;62,9167;
200831;0000;66,1088;
200831;0100;71,0243;
200831;0200;75,2729;
200831;0300;78,105;
200831;0400;81,1871;
200831;0500;83,4357;
200831;0600;84,4343;
200831;0700;83,933;
200831;0800;69,5977;
200831;0900;60,0898;
200831;1000;53,5892;
200831;1100;53,2551;
200831;1200;52,7545;
200831;1300;52,0871;
200831;1400;49,5864;
200831;1500;48,3357;
200831;1600;50,7517;
200831;1700;57,501;
200831;1800;69,418;
200831;1900;77,25;
200831;2000;80,9384;
200831;2100;82,7705;
200831;2200;83,686;
200831;2300;84,9349;
200901;0000;84,684;
200901;0100;82,433;
200901;0200;82,0154;
200901;0300;81,597;
200901;0400;82,2628;
200901;0500;82,6787;
200901;0600;84,5105;
200901;0700;86,4261;
200901;0800;88,0084;
200901;0900;88,3403;
200901;1000;87,4226;
200901;1100;83,5046;
200901;1200;77,6704;
200901;1300;71,6692;
200901;1400;66,4177;
200901;1500;63,75;
200901;1600;60,3437;
200901;1700;60,3431;
200901;1800;68,1016;
200901;1900;73,4338;
200901;2000;74,0161;
200901;2100;73,4314;
200901;2200;74,4302;
200901;2300;76,762;
200902;0000;78,1018;
200902;0100;81,1764;
200902;0200;86,1753;
200902;0300;88,6743;
200902;0400;89,5077;
200902;0500;88,5066;
200902;0600;89,2548;
200902;0700;92,587;
200902;0800;82,5027;
200902;0900;70,7517;
200902;1000;64,1677;
200902;1100;56,1667;
200902;1200;52,1776;
200902;1300;52,1771;
200902;1400;49,1765;
200902;1500;46,6758;
200902;1600;44,3419;
200902;1700;45,7579;
200902;1800;52,5908;
200902;1900;60,757;
200902;2000;64,6794;
200902;2100;69,5114;
200902;2200;75,4269;
200902;2300;77,2593;
200903;0000;78,3414;
200903;0100;80,5071;
200903;0200;82,3392;
200903;0300;84,3378;
200903;0400;82,0946;
200903;0500;82,8357;
200903;0600;84,0846;
200903;0700;85,75;
200903;0800;82,1881;
200903;0900;68,9371;
200903;1000;61,0096;
200903;1100;55,759;
200903;1200;50,0917;
200903;1300;46,258;
200903;1400;36,9241;
200903;1500;30,5867;
200903;1600;37,3395;
200903;1700;43,339;
200903;1800;49,2552;
200903;1900;58,8376;
200903;2000;66,4246;
200903;2100;70,8394;
200903;2200;73,3387;
200903;2300;76,0878;
200904;0000;78,1703;
200904;0100;77,9192;
200904;0200;74,5845;
200904;0300;77,3333;
200904;0400;79,9387;
200904;0500;78,4374;
200904;0600;79,4348;
200904;0700;78,1003;
200904;0800;77,433;
200904;0900;70,0154;
200904;1000;58,3404;
200904;1100;48,8398;
200904;1200;51,0059;
200904;1300;49,5887;
200904;1400;42,8386;
200904;1500;42,838;
200904;1600;51,004;
200904;1700;62,7535;
200904;1800;71,089;
200904;1900;77,7545;
200904;2000;80,8368;
200904;2100;85,5854;
200904;2200;88,2511;
200904;2300;89,75;
200905;0000;86,5211;
200905;0100;84,187;
200905;0200;84,4355;
200905;0300;85,5182;
200905;0400;84,9263;
200905;0500;87,266;
200905;0600;90,5146;
200905;0700;89,6805;
200905;0800;86,4291;
200905;0900;81,7614;
200905;1000;67,51;
200905;1100;54,9212;
200905;1200;45,1707;
200905;1300;38,17;
200905;1400;35,7528;
200905;1500;37,0024;
200905;1600;37,5851;
200905;1700;47,5012;
200905;1800;57,4174;
200905;1900;64,4167;
200905;2000;70,6871;
200905;2100;73,5194;
200905;2200;76,0183;
200905;2300;80,1006;
200906;0000;83,4335;
200906;0100;87,4326;
200906;0200;88,0149;
200906;0300;86,4302;
200906;0400;85,1791;
200906;0500;86,0112;
200906;0600;87,7601;
200906;0700;84,8422;
200906;0800;74,2577;
200906;0900;64,34;
200906;1000;53,5027;
200906;1100;45,8354;
200906;1200;38,3349;
200906;1300;31,5839;
200906;1400;28,0003;
200906;1500;30;
200906;1600;33,5946;
200906;1700;34,1774;
200906;1800;37,9267;
200906;1900;46,843;
200906;2000;56,759;
200906;2100;65,4336;
200906;2200;71,0157;
200906;2300;73,5978;
200907;0000;75,7633;
200907;0100;77,679;
200907;0200;80,344;
200907;0300;83,3428;
200907;0400;87,0087;
200907;0500;90,0074;
200907;0600;91,4229;
200907;0700;88,9215;
200907;0800;71,0869;
200907;0900;62,3345;
200907;1000;53,5007;
200907;1100;48,25;
200907;1200;43,2623;
200907;1300;41,2617;
200907;1400;40,8442;
200907;1500;38,0936;
200907;1600;42,093;
200907;1700;50,7589;
200907;1800;58,4249;
200907;1900;63,1742;
200907;2000;68,0968;
200907;2100;73,3456;
200907;2200;78,0109;
200907;2300;80,7596;
200908;0000;83,0084;
200908;0100;85,6742;
200908;0200;88,4226;
200908;0300;94,1713;
200908;0400;94,3365;
200908;0500;92,7522;
200908;0600;92,0011;
200908;0700;91,4167;
200908;0800;91,5208;
200908;0900;87,1029;
200908;1000;87,3516;
200908;1100;84,6837;
200908;1200;84,5992;
200908;1300;82,2648;
200908;1400;81,2637;
200908;1500;81,6792;
200908;1600;79,9279;
200908;1700;80,5103;
200908;1800;81,5092;
200908;1900;82,1747;
200908;2000;83,8408;
200908;2100;85,9156;
200908;2200;86,2554;
200908;2300;87,2542;
200909;0000;88,0865;
200909;0100;86,7522;
200909;0200;86,5845;
200909;0300;86,9167;
200909;0400;86,605;
200909;0500;86,4375;
200909;0600;87,0197;
200909;0700;89,1017;
200909;0800;77,2672;
200909;0900;64,766;
200909;1000;55,4241;
200909;1100;49,0901;
200909;1200;42,173;
200909;1300;35,1723;
200909;1400;28,7525;
200909;1500;26,7523;
200909;1600;32,254;
200909;1700;35,17;
200909;1800;40,5027;
200909;1900;52,6688;
200909;2000;63,4183;
200909;2100;69,9187;
200909;2200;74,1677;
200909;2300;79,0833;
200910;0000;82,5211;
200910;0100;87,2704;
200910;0200;90,2689;
200910;0300;90,2684;
200910;0400;91,8505;
200910;0500;93,766;
200910;0600;92,9149;
200910;0700;92,1803;
200910;0800;73,2626;
200910;0900;62,3391;
200910;1000;59,0884;
200910;1100;58,8378;
200910;1200;54,3373;
200910;1300;52,0034;
200910;1400;48,5029;
200910;1500;43,8356;
200910;1600;40,6685;
200910;1700;43,0845;
200910;1800;52,334;
200910;1900;61,5;
200910;2000;67,8562;
200910;2100;72,3551;
200910;2200;75,8539;
200910;2300;78,1027;
200911;0000;83,1849;
200911;0100;86,8503;
200911;0200;88,099;
200911;0300;89,5979;
200911;0400;92,8466;
200911;0500;93,7622;
200911;0600;95,6779;
200911;0700;96,2599;
200911;0800;85,5088;
200911;0900;74,0077;
200911;1000;66,3395;
200911;1100;60,3358;
200911;1200;53,4186;
200911;1300;41,0012;
200911;1400;41,9172;
200911;1500;42,75;
200911;1600;31,3392;
200911;1700;25,4222;
200911;1800;27,9219;
200911;1900;26,8383;
200911;2000;32,5093;
200911;2100;42,0087;
200911;2200;49,0914;
200911;2300;58,0075;
200912;0000;65,0139;
200912;0100;70,0958;
200912;0200;75,5945;
200912;0300;73,76;
200912;0400;74,1754;
200912;0500;76,5906;
200912;0600;77,7561;
200912;0700;75,8383;
200912;0800;62,1685;
200912;0900;52,1679;
200912;1000;44,2506;
200912;1100;37,25;
200912;1200;32,5134;
200912;1300;30,423;
200912;1400;30,5893;
200912;1500;33,0114;
200912;1600;35,0109;
200912;1700;36,1767;
200912;1800;43,6761;
200912;1900;50,842;
200912;2000;58,8414;
200912;2100;61,3406;
200912;2200;62,0066;
200912;2300;64,845;
200913;0000;68,427;
200913;0100;69,092;
200913;0200;74,0073;
200913;0300;78,2559;
200913;0400;82,3376;
200913;0500;82,2529;
200913;0600;83,7515;
200913;0700;75,5;
200913;0800;59,7638;
200913;0900;51,5964;
200913;1000;46,0124;
200913;1100;39,2617;
200913;1200;33,261;
200913;1300;29,3384;
200913;1400;24,2548;
200913;1500;18,6711;
200913;1600;17,504;
200913;1700;18,5037;
200913;1800;21,67;
200913;1900;29,0029;
200913;2000;36,0884;
200913;2100;41,2543;
200913;2200;47,4203;
200913;2300;52,7529;
200914;0000;58,4189;
200914;0100;60,9182;
200914;0200;63,4174;
200914;0300;65,25;
200914;0400;67,0278;
200914;0500;65,6931;
200914;0600;67,9415;
200914;0700;61,5117;
200914;0800;48,5109;
200914;0900;36,3435;
200914;1000;29,088;
200914;1100;23,7544;
200914;1200;18,254;
200914;1300;15,0851;
200914;1400;18,0866;
200914;1500;20,8362;
200914;1600;24,4193;
200914;1700;34,0044;
200914;1800;43,337;
200914;1900;47,4196;
200914;2000;54,4189;
200914;2100;60,7515;
200914;2200;67,0015;
200914;2300;71,4167;
200915;0000;75,5278;
200915;0100;79,9431;
200915;0200;82,2749;
200915;0300;84,6067;
200915;0400;86,522;
200915;0500;88,5205;
200915;0600;91,519;
200915;0700;93,1008;
200915;0800;88,5994;
200915;0900;81,6814;
200915;1000;73,4299;
200915;1100;64,095;
200915;1200;63,3384;
200915;1300;63,5044;
200915;1400;62,4203;
200915;1500;59,9196;
200915;1600;61,4189;
200915;1700;68,5862;
200915;1800;75,7515;
200915;1900;80,3333;
200915;2000;82,1946;
200915;2100;84,7764;
200915;2200;85,4417;
200915;2300;85,6067;
200916;0000;86,0223;
200916;0100;86,0209;
200916;0200;85,6858;
200916;0300;83,0176;
200916;0400;83,3494;
200916;0500;84,9238;
200916;0600;85,0135;
200916;0700;84,1785;
200916;0800;79,5935;
200916;0900;72,7588;
200916;1000;63,5037;
200916;1100;54,4196;
200916;1200;48,7522;
200916;1300;45,0015;
200916;1400;41,084;
200916;1500;40,5;
200916;1600;41,0972;
200916;1700;44,2632;
200916;1800;50,3457;
200916;1900;60,5117;
200916;2000;68,6886;
200916;2100;75,1036;
200916;2200;80,269;
200916;2300;82,7676;
200917;0000;86,3494;
200917;0100;88,0979;
200917;0200;90,2632;
200917;0300;90,6785;
200917;0400;90,8435;
200917;0500;90,4255;
200917;0600;89,8406;
200917;0700;84,4226;
200917;0800;67,0876;
200917;0900;57,6682;
200917;1000;52,084;
200917;1100;45,3333;
200917;1200;38,6806;
200917;1300;32,6799;
200917;1400;27,8395;
200917;1500;27,1725;
200917;1600;29,0055;
200917;1700;34,2603;
200917;1800;42,0095;
200917;1900;46,8421;
200917;2000;55,0914;
200917;2100;61,424;
200917;2200;62,9233;
200917;2300;67,0117;
200918;0000;69,177;
200918;0100;72,592;
200918;0200;74,8406;
200918;0300;74,9226;
200918;0400;76,3376;
200918;0500;78,0033;
200918;0600;76,7515;
200918;0700;71,5833;
200918;0800;59,0139;
200918;0900;51,2632;
200918;1000;45,5958;
200918;1100;38,845;
200918;1200;32,0943;
200918;1300;26,6718;
200918;1400;24,3381;
200918;1500;26,0044;
200918;1600;28,3373;
200918;1700;27,337;
200918;1800;29,92;
200918;1900;36,5892;
200918;2000;43,8384;
200918;2100;49,4211;
200918;2200;56,337;
200918;2300;61,2529;
200919;0000;63,6689;
200919;0100;68,0862;
200919;0200;67,5015;
200919;0300;72,3333;
200919;0400;75,1111;
200919;0500;76,9355;
200919;0600;79,1917;
200919;0700;70,0234;
200919;0800;51,9277;
200919;0900;44,4269;
200919;1000;36,7595;
200919;1100;32,7588;
200919;1200;27,6707;
200919;1300;24,337;
200919;1400;23,67;
200919;1500;25,4196;
200919;1600;26,0026;
200919;1700;33,4211;
200919;1800;41,2537;
200919;1900;46,3362;
200919;2000;50,1689;
200919;2100;55,3348;
200919;2200;60,5007;
200919;2300;65,8333;
200920;0000;71,7778;
200920;0100;75,7764;
200920;0200;76,7749;
200920;0300;79,0237;
200920;0400;80,6887;
200920;0500;83,3538;
200920;0600;85,269;
200920;0700;80,0176;
200920;0800;62,9247;
200920;0900;51,674;
200920;1000;43,3399;
200920;1100;38,1725;
200920;1200;36,6718;
200920;1300;35,2544;
200920;1400;36,0037;
200920;1500;34,2529;
200920;1600;36,5022;
200920;1700;43,7515;
200920;1800;54,4174;
200920;1900;62,9167;
200920;2000;66,6946;
200920;2100;72,3596;
200920;2200;77,8582;
200920;2300;81,6898;
200921;0000;85,2716;
200921;0100;88,9373;
200921;0200;93,1854;
200921;0300;97,184;
200921;0400;98,5161;
200921;0500;99,1057;
200921;0600;99,6799;
200921;0700;100,012;
200921;0800;89,1766;
200921;0900;65,4253;
200921;1000;55,0869;
200921;1100;42,0862;
200921;1200;39,1689;
200921;1300;31,6674;
200921;1400;30,2504;
200921;1500;32,5833;
200921;1600;41,0139;
200921;1700;42,5965;
200921;1800;45,0125;
200921;1900;52,7617;
200921;2000;59,5943;
200921;2100;63,4269;
200921;2200;69,019;
200921;2300;73,4343;
200922;0000;76,7661;
200922;0100;79,7646;
200922;0200;81,2632;
200922;0300;84,0117;
200922;0400;86,5935;
200922;0500;88,5088;
200922;0600;88,9165;
200922;0700;81,6726;
200922;0800;64,1711;
200922;0900;49,5848;
200922;1000;43,834;
200922;1100;38,5;
200922;1200;34,4306;
200922;1300;30,5899;
200922;1400;28,2562;
200922;1500;30,2559;
200922;1600;29,5055;
200922;1700;35,7603;
200922;1800;40,5095;
200922;1900;46,9255;
200922;2000;51,6747;
200922;2100;52,8406;
200922;2200;55,0066;
200922;2300;59,6725;
200923;0000;64,177;
200923;0100;67,1755;
200923;0200;68,7573;
200923;0300;71,5059;
200923;0400;75,5044;
200923;0500;76,1697;
200923;0600;77,0925;
200923;0700;73,75;
200923;0800;56,5139;
200923;0900;39,9298;
200923;1000;36,1791;
200923;1100;31,4225;
200923;1200;26,1721;
200923;1300;23,9218;
200923;1400;22,7547;
200923;1500;27,5044;
200923;1600;28,9207;
200923;1700;29,5037;
200923;1800;33,0899;
200923;1900;38,6725;
200923;2000;45,4218;
200923;2100;50,0877;
200923;2200;54,9203;
200923;2300;58,9196;
200924;0000;57,0022;
200924;0100;56,5848;
200924;0200;61,4174;
200924;0300;65,1667;
200924;0400;70,3611;
200924;0500;73,8596;
200924;0600;76,9417;
200924;0700;74,3567;
200924;0800;56,9277;
200924;0900;45,6769;
200924;1000;40,1762;
200924;1100;33,0088;
200924;1200;29,9207;
200924;1300;33,8406;
200924;1400;39,6733;
200924;1500;46,0892;
200924;1600;53,5884;
200924;1700;62,2544;
200924;1800;70,4241;
200924;1900;77,2559;
200924;2000;82,6711;
200924;2100;85,7529;
200924;2200;88,3347;
200924;2300;89,6667;
200925;0000;91,6111;
200925;0100;96,1096;
200925;0200;97,0253;
200925;0300;97,0238;
200925;0400;97,1887;
200925;0500;98,0209;
200925;0600;97,6858;
200925;0700;96,1178;
200925;0800;96,0165;
200925;0900;94,2646;
200925;1000;89,7632;
200925;1100;86,4285;
200925;1200;86,2603;
200925;1300;82,7588;
200925;1400;81,4241;
200925;1500;81,2559;
200925;1600;78,1711;
200925;1700;76,7529;
200925;1800;79,0847;
200925;1900;85,25;
200925;2000;87,1946;
200925;2100;88,5264;
200925;2200;88,7749;
200925;2300;87,6902;
200926;0000;84,9312;
200926;0100;83,3538;
200926;0200;79,8523;
200926;0300;76,8508;
200926;0400;75,2661;
200926;0500;74,2646;
200926;0600;73,0964;
200926;0700;69,095;
200926;0800;65,7603;
200926;0900;63,9211;
200926;1000;55,9203;
200926;1100;50,1696;
200926;1200;45,3355;
200926;1300;40,5015;
200926;1400;37,084;
200926;1500;37,3333;
200926;1600;40,0972;
200926;1700;47,6799;
200926;1800;55,5125;
200926;1900;62,095;
200926;2000;68,522;
200926;2100;73,2705;
200926;2200;78,519;
200926;2300;80,7676;
200927;0000;82,9329;
200927;0100;86,8479;
200927;0200;88,6799;
200927;0300;91,0117;
200927;0400;92,0935;
200927;0500;93,2588;
200927;0600;94,0077;
200927;0700;83,7559;
200927;0800;62,1689;
200927;0900;58,7515;
200927;1000;48,834;
200927;1100;38,8333;
200927;1200;32,0972;
200927;1300;25,0899;
200927;1400;19,0895;
200927;1500;20,0059;
200927;1600;19,5055;
200927;1700;23,5884;
200927;1800;32,3428;
200927;1900;39,9255;
200927;2000;50,5081;
200927;2100;59,0073;
200927;2200;65,0964;
200927;2300;66,1785;
200928;0000;69,7603;
200928;0100;73,0088;
200928;0200;74,4241;
200928;0300;69,0891;
200928;0400;67,8376;
200928;0500;72,7529;
200928;0600;76,0847;
200928;0700;66,0833;
200928;0800;49,5972;
200928;0900;44,2632;
200928;1000;38,5958;
200928;1100;32,7617;
