FECHA (YYMMDD);HORA (HHMM);Registros validados;
190616;1400;13,25;
190616;1500;13,6917;
190616;1600;13,3667;
190616;1700;11,4333;
190616;1800;8,55;
190616;1900;7,475;
190616;2000;6,15833;
190616;2100;5,24167;
190616;2200;4,75;
190616;2300;4,35;
190617;0000;3,84181;
190617;0100;3,275;
190617;0200;2,65;
190617;0300;2,24167;
190617;0400;2,63333;
190617;0500;2,66667;
190617;0600;2,8;
190617;0700;2,75;
190617;0800;2,85833;
190617;0900;4,82628;
190617;1000;7,60833;
190617;1100;9,47501;
190617;1200;10,3167;
190617;1300;10,5583;
190617;1400;10,8083;
190617;1500;10,7083;
190617;1600;10,2583;
190617;1700;9,54167;
190617;1800;9,29167;
190617;1900;8,45833;
190617;2000;7,30833;
190617;2100;7,25;
190617;2200;7,63333;
190617;2300;7,45833;
190618;0000;5,83333;
190618;0100;4,24167;
190618;0200;3,58333;
190618;0300;2,975;
190618;0400;2,425;
190618;0500;2,31667;
190618;0600;2,11667;
190618;0700;1,96695;
190618;0800;2,58383;
190618;0900;6,38333;
190618;1000;8,41667;
190618;1100;10,1265;
190618;1200;11,268;
190618;1300;12,7928;
190618;1400;14,1592;
190618;1500;14,8507;
190618;1600;14,8506;
190618;1700;11,5837;
190618;1800;8,45018;
190618;1900;7,41667;
190618;2000;7,12672;
190618;2100;6,33496;
190618;2200;5,86821;
190618;2300;4,64312;
190619;0000;4,35136;
190619;0100;3,4673;
190619;0200;3,89226;
190619;0300;2,20054;
190619;0400;2,5505;
190619;0500;2,69212;
190619;0600;1,70853;
190619;0700;1,55018;
190619;0800;3,55865;
190619;0900;6,68388;
190619;1000;10,1092;
190619;1100;12,784;
190619;1200;14,8172;
190619;1300;17,4424;
190619;1400;19,5337;
190619;1500;19,8583;
190619;1600;17,5736;
190619;1700;14,2283;
190619;1800;12,1281;
190619;1900;12,3112;
190619;2000;11,561;
190619;2100;11,1692;
190619;2200;10,5273;
190619;2300;9,50217;
190620;0000;8,87698;
190620;0100;8,63513;
190620;0200;8,42662;
190620;0300;8,15143;
190620;0400;7,85896;
190620;0500;7,18386;
190620;0600;7,05045;
190620;0700;6,30037;
190620;0800;7,99194;
190620;0900;11,3254;
190620;1000;16,0587;
190620;1100;18,65;
190620;1200;20,2069;
190620;1300;18,9398;
190620;1400;18,2395;
190620;1500;17,3475;
190620;1600;16,1971;
190620;1700;13,8442;
190620;1800;12,6273;
190620;1900;10,1189;
190620;2000;10,0603;
190620;2100;8,96848;
190620;2200;7,77581;
190620;2300;7,08405;
190621;0000;6,52563;
190621;0100;6,9922;
190621;0200;6,38377;
190621;0300;6,69202;
190621;0400;7,47526;
190621;0500;8,10867;
190621;0600;8,67517;
190621;0700;8,24167;
190621;0800;8,09515;
190621;0900;8,70329;
190621;1000;9,20311;
190621;1100;10,4862;
190621;1200;11,6111;
190621;1300;13,4026;
190621;1400;14,5941;
190621;1500;15,2355;
190621;1600;14,8853;
190621;1700;12,1518;
190621;1800;9,93498;
190621;1900;9,07646;
190621;2000;8,75128;
190621;2100;8,1761;
190621;2200;7,51713;
190621;2300;6,54204;
190622;0000;6,15028;
190622;0100;5,90852;
190622;0200;6,29176;
190622;0300;6,14167;
190622;0400;5,71839;
190622;0500;4,83496;
190622;0600;4,14322;
190622;0700;4,12646;
190622;0800;4,74304;
190622;0900;8,3609;
190622;1000;11,7941;
190622;1100;14,3855;
190622;1200;15,702;
190622;1300;16,937;
190622;1400;17,8533;
190622;1500;18,8279;
190622;1600;18,7193;
190622;1700;15,5178;
190622;1800;13,5342;
190622;1900;12,884;
190622;2000;12,1172;
190622;2100;10,8837;
190622;2200;10,3085;
190622;2300;10,0667;
190623;0000;9,57845;
190623;0100;9,0116;
190623;0200;8,55309;
190623;0300;7,96812;
190623;0400;8,08604;
190623;0500;8,33586;
190623;0600;9,3607;
190623;0700;8,63554;
190623;0800;9,31035;
190623;0900;9,07683;
190623;1000;10,185;
190623;1100;11,7432;
190623;1200;14,343;
190623;1300;15,0678;
190623;1400;15,1842;
190623;1500;14,859;
190623;1600;13,6255;
190623;1700;12,5754;
190623;1800;10,9919;
190623;1900;10,4833;
190623;2000;10,3284;
190623;2100;10,47;
190623;2200;10,8364;
190623;2300;9,89458;
190624;0000;9,79439;
190624;0100;9,3192;
190624;0200;9,619;
190624;0300;9,2355;
190624;0400;8,76866;
190624;0500;8,71848;
190624;0600;8,80164;
190624;0700;9,19313;
190624;0800;8,99295;
190624;0900;8,5511;
190624;1000;8,79259;
190624;1100;8,75073;
190624;1200;9,27554;
190624;1300;9,40038;
190624;1400;9,50018;
190624;1500;9,29167;
190624;1600;6,40173;
190624;1700;5,85163;
190624;1800;4,90987;
190624;1900;4,98479;
190624;2000;5,09303;
190624;2100;4,33459;
190624;2200;3,75059;
190624;2300;2,60887;
190625;0000;2,01717;
190625;0100;1,57523;
190625;0200;0,891768;
190625;0300;0,733422;
190625;0400;0,591745;
190625;0500;0,166684;
190625;0600;1,17511;
190625;0700;1,98342;
190625;0800;2,34181;
190625;0900;3,05842;
190625;1000;4,40842;
190625;1100;5,5;
190625;1200;6,99339;
190625;1300;8,21994;
190625;1400;9,23642;
190625;1500;10,4946;
190625;1600;10,3527;
190625;1700;8,09421;
190625;1800;5,50117;
190625;1900;4,44276;
190625;2000;4,05099;
190625;2100;2,91712;
190625;2200;2,46708;
190625;2300;2,76703;
190626;0000;3,44198;
190626;0100;3,55027;
190626;0200;3,76689;
190626;0300;3,80851;
190626;0400;3,80846;
190626;0500;3,91676;
190626;0600;4,62508;
190626;0700;4,49167;
190626;0800;4,98507;
190626;0900;6,20998;
190626;1000;7,83488;
190626;1100;9,4196;
190626;1200;11,3027;
190626;1300;11,8943;
190626;1400;11,9691;
190626;1500;11,9605;
190626;1600;11,1353;
190626;1700;9,59351;
190626;1800;8,07664;
190626;1900;7,30906;
190626;2000;7,00064;
190626;2100;6,96722;
190626;2200;6,58379;
190626;2300;6,69204;
190627;0000;6,69195;
190627;0100;6,42519;
190627;0200;6,50009;
190627;0300;6,20833;
190627;0400;5,88506;
190627;0500;5,95163;
190627;0600;5,73488;
190627;0700;5,7848;
190627;0800;6,15971;
190627;0900;7,22628;
190627;1000;8,31905;
190627;1100;8,66887;
190627;1200;9,41034;
190627;1300;10,2518;
190627;1400;10,7099;
190627;1500;11,0598;
190627;1600;10,4763;
190627;1700;8,84277;
190627;1800;8,22592;
190627;1900;7,7;
190627;2000;7,34167;
190627;2100;7,45;
190627;2200;7,16667;
190627;2300;6,59167;
190628;0000;5,925;
190628;0100;6,28334;
190628;0200;6,29167;
190628;0300;5,94167;
190628;0400;5,71667;
190628;0500;6,7171;
190628;0600;6,29167;
190628;0700;6,14167;
190628;0800;6,11667;
190628;0900;7,63333;
190628;1000;9,325;
190628;1100;10,45;
190628;1200;9,84167;
190628;1300;9,56667;
190628;1400;9,50005;
190628;1500;9,18333;
190628;1600;9,21667;
190628;1700;9,175;
190628;1800;8,85834;
190628;1900;8,86667;
190628;2000;8,72501;
190628;2100;8,44167;
190628;2200;5,89167;
190628;2300;5,48333;
190629;0000;7,325;
190629;0100;8,35001;
190629;0200;7,575;
190629;0300;7,29167;
190629;0400;7,20833;
190629;0500;7,11757;
190629;0600;6,33333;
190629;0700;6,25;
190629;0800;6,075;
190629;0900;7,75833;
190629;1000;9,64168;
190629;1100;11,0417;
190629;1200;11,3083;
190629;1300;11,3417;
190629;1400;11,45;
190629;1500;10,5833;
190629;1600;10,0083;
190629;1700;9,56667;
190629;1800;9,00911;
190629;1900;7,70833;
190629;2000;6,38333;
190629;2100;5,75;
190629;2200;5,20833;
190629;2300;4,93333;
190630;0000;4,575;
190630;0100;4,49167;
190630;0200;5,24248;
190630;0300;5,44239;
190630;0400;5,13396;
190630;0500;4,7672;
190630;0600;5,14211;
190630;0700;5,1337;
190630;0800;5,2086;
190630;0900;5,71685;
190630;1000;6,35;
190630;1100;7,35;
190630;1200;8,00833;
190630;1300;8,98334;
190630;1400;10,0917;
190630;1500;11,175;
190630;1600;11,4167;
190630;1700;9,77499;
190630;1800;7,51667;
190630;1900;6,15833;
190630;2000;5,16667;
190630;2100;4,825;
190630;2200;4,43333;
190630;2300;3,8;
190701;0000;3,05833;
190701;0100;2,26667;
190701;0200;1,95;
190701;0300;1,48333;
190701;0400;0,958333;
190701;0500;0,583354;
190701;0600;0,45;
190701;0700;0,241667;
190701;0800;1,19167;
190701;0900;5,45833;
190701;1000;7,6;
190701;1100;11,3833;
190701;1200;12,825;
190701;1300;14,3417;
190701;1400;15,85;
190701;1500;16,4167;
190701;1600;16,6417;
190701;1700;12,4833;
190701;1800;8,95833;
190701;1900;7,675;
190701;2000;7,00833;
190701;2100;5,83333;
190701;2200;4,95;
190701;2300;4,375;
190702;0000;4,15;
190702;0100;5,55833;
190702;0200;3,58333;
190702;0300;2,93333;
190702;0400;1,96667;
190702;0500;1,59208;
190702;0600;2,03333;
190702;0700;0,866667;
190702;0800;1,79167;
190702;0900;7,3;
190702;1000;9,63333;
190702;1100;10,5917;
190702;1200;12,8833;
190702;1300;14,8417;
190702;1400;16,1917;
190702;1500;16,6167;
190702;1600;14,55;
190702;1700;11,45;
190702;1800;8,78334;
190702;1900;7,65833;
190702;2000;6,625;
190702;2100;5,075;
190702;2200;5,875;
190702;2300;4,175;
190703;0000;4,03333;
190703;0100;3,95833;
190703;0200;3,54167;
190703;0300;3,30833;
190703;0400;2;
190703;0500;2,32563;
190703;0600;2,26667;
190703;0700;2,03333;
190703;0800;3,06667;
190703;0900;6,70833;
190703;1000;9,05;
190703;1100;12,2917;
190703;1200;14,525;
190703;1300;14,95;
190703;1400;15,4083;
190703;1500;16,0833;
190703;1600;16,3417;
190703;1700;13,8583;
190703;1800;11,2083;
190703;1900;8,375;
190703;2000;6,98333;
190703;2100;5,65;
190703;2200;5,175;
190703;2300;4,69167;
190704;0000;4,125;
190704;0100;3,63333;
190704;0200;3,625;
190704;0300;2,96667;
190704;0400;2,625;
190704;0500;3,04212;
190704;0600;2,34167;
190704;0700;2,13333;
190704;0800;3,09167;
190704;0900;6,73333;
190704;1000;9,63333;
190704;1100;11,8667;
190704;1200;13,625;
190704;1300;14,675;
190704;1400;15,6167;
190704;1500;16,2333;
190704;1600;16,0167;
190704;1700;13,8167;
190704;1800;11,1583;
190704;1900;8,5;
190704;2000;7,20833;
190704;2100;6,325;
190704;2200;5,69167;
190704;2300;5,875;
190705;0000;4,69167;
190705;0100;4,26667;
190705;0200;3,825;
190705;0300;3,25;
190705;0400;3,2;
190705;0500;2,70027;
190705;0600;2,75833;
190705;0700;2,875;
190705;0800;3,73333;
190705;0900;8,19167;
190705;1000;13,3167;
190705;1100;15,35;
190705;1200;17,625;
190705;1300;19,6083;
190705;1400;21,125;
190705;1500;22,5583;
190705;1600;21,9667;
190705;1700;16,9917;
190705;1800;14,0833;
190705;1900;12,9333;
190705;2000;11,9417;
190705;2100;11,375;
190705;2200;10,3167;
190705;2300;9,80833;
190706;0000;8,77499;
190706;0100;8,27499;
190706;0200;7,8;
190706;0300;6,35;
190706;0400;6,15;
190706;0500;6,55849;
190706;0600;6,05833;
190706;0700;5,81667;
190706;0800;6,45833;
190706;0900;8,98334;
190706;1000;11,275;
190706;1100;12,2167;
190706;1200;12,9333;
190706;1300;13,9667;
190706;1400;14,0167;
190706;1500;13,9333;
190706;1600;13,7;
190706;1700;12,2083;
190706;1800;10,9917;
190706;1900;10,55;
190706;2000;9,86667;
190706;2100;9,575;
190706;2200;8,56667;
190706;2300;8,94167;
190707;0000;8,3;
190707;0100;7,85;
190707;0200;7,15833;
190707;0300;8,06667;
190707;0400;8,44167;
190707;0500;8,70329;
190707;0600;8,47501;
190707;0700;8,58334;
190707;0800;8,91667;
190707;0900;9,35834;
190707;1000;9,94167;
190707;1100;10,6;
190707;1200;11,375;
190707;1300;12,025;
190707;1400;12,2333;
190707;1500;12,1417;
190707;1600;12,0417;
190707;1700;10,9333;
190707;1800;9,53333;
190707;1900;8,89999;
190707;2000;8,40834;
190707;2100;8,22501;
190707;2200;7,88334;
190707;2300;7,625;
190708;0000;7,55833;
190708;0100;7,53333;
190708;0200;7,39167;
190708;0300;7,625;
190708;0400;7,13333;
190708;0500;7,68459;
190708;0600;7,25833;
190708;0700;7,25;
190708;0800;8,175;
190708;0900;9,78333;
190708;1000;10,4833;
190708;1100;10,5667;
190708;1200;10,793;
190708;1300;11,55;
190708;1400;13,2333;
190708;1500;14,3833;
190708;1600;14,2917;
190708;1700;12,2583;
190708;1800;10,6667;
190708;1900;9,55;
190708;2000;7,89167;
190708;2100;7,85;
190708;2200;8,75833;
190708;2300;9,10834;
190709;0000;9,50833;
190709;0100;9,38586;
190709;0200;9,70235;
190709;0300;9,96049;
190709;0400;9,675;
190709;0500;9,11845;
190709;0600;7,575;
190709;0700;8,325;
190709;0800;8,49167;
190709;0900;8,75;
190709;1000;9,48334;
190709;1100;10,9833;
190709;1200;12,1167;
190709;1300;12,625;
190709;1400;14,0083;
190709;1500;15,3;
190709;1600;15,0583;
190709;1700;13,4833;
190709;1800;10,55;
190709;1900;8,86667;
190709;2000;8,04167;
190709;2100;7,14167;
190709;2200;6,95833;
190709;2300;6,09167;
190710;0000;5,54167;
190710;0100;5,26667;
190710;0200;4,43333;
190710;0300;3,9;
190710;0400;4,4;
190710;0500;3,69167;
190710;0600;3,68333;
190710;0700;3,475;
190710;0800;3,84167;
190710;0900;6,15833;
190710;1000;9,30833;
190710;1100;10,35;
190710;1200;11,6083;
190710;1300;13,375;
190710;1400;14,1167;
190710;1500;13,9417;
190710;1600;13,225;
190710;1700;11,1167;
190710;1800;9,01668;
190710;1900;7,91667;
190710;2000;7,30833;
190710;2100;6,48333;
190710;2200;6,2;
190710;2300;6,10833;
190711;0000;5,73333;
190711;0100;5,40833;
190711;0200;4,98333;
190711;0300;4,5;
190711;0400;4,96667;
190711;0500;4,36667;
190711;0600;4,35;
190711;0700;4,325;
190711;0800;4,84167;
190711;0900;6,23333;
190711;1000;8,25833;
190711;1100;10,15;
190711;1200;12,3667;
190711;1300;13,2917;
190711;1400;14,275;
190711;1500;14,8167;
190711;1600;14,225;
190711;1700;12,5417;
190711;1800;10,4417;
190711;1900;8,80833;
190711;2000;7,46667;
190711;2100;6,68333;
190711;2200;5,89167;
190711;2300;5,5;
190712;0000;6,71667;
190712;0100;6,525;
190712;0200;6,825;
190712;0300;6,675;
190712;0400;6,24167;
190712;0500;5,50163;
190712;0600;6,21667;
190712;0700;6,175;
190712;0800;6,29167;
190712;0900;7,84167;
190712;1000;9,50833;
190712;1100;10,5583;
190712;1200;12,1;
190712;1300;12,975;
190712;1400;14,0917;
190712;1500;14,8333;
190712;1600;14,6833;
190712;1700;13;
190712;1800;10,025;
190712;1900;8,38335;
190712;2000;7,60833;
190712;2100;6,625;
190712;2200;6,01667;
190712;2300;5,41667;
190713;0000;4,81005;
190713;0100;4,17664;
190713;0200;3,9091;
190713;0300;3,30072;
190713;0400;3,20068;
190713;0500;2,55896;
190713;0600;2,39226;
190713;0700;1,78361;
190713;0800;2,5505;
190713;0900;6,82591;
190713;1000;8,81831;
190713;1100;11,0515;
190713;1200;12,6096;
190713;1300;13,8261;
190713;1400;14,7342;
190713;1500;15,1924;
190713;1600;15,0338;
190713;1700;13,3337;
190713;1800;9,50851;
190713;1900;8,175;
190713;2000;7,09339;
190713;2100;6,22663;
190713;2200;5,46821;
190713;2300;4,76811;
190714;0000;4,05968;
190714;0100;3,6923;
190714;0200;3,37559;
190714;0300;3,39221;
190714;0400;2,7755;
190714;0500;2,74212;
190714;0600;3,46708;
190714;0700;3,49203;
190714;0800;2,53365;
190714;0900;3,5336;
190714;1000;7,45045;
190714;1100;10,4507;
190714;1200;12,4505;
190714;1300;13,6671;
190714;1400;15,1252;
190714;1500;15,775;
190714;1600;15,9451;
190714;1700;13,945;
190714;1800;10,0364;
190714;1900;8,38623;
190714;2000;7,55968;
190714;2100;6,5346;
190714;2200;5,56785;
190714;2300;5,32608;
190715;0000;4,65099;
190715;0100;4,13423;
190715;0200;3,48373;
190715;0300;2,59203;
190715;0400;2,30031;
190715;0500;2,19194;
190715;0600;2,20023;
190715;0700;2,20018;
190715;0800;3,18347;
190715;0900;7,85018;
190715;1000;11,9669;
190715;1100;14,2333;
190715;1200;16,0652;
190715;1300;18,2982;
190715;1400;20,1895;
190715;1500;21,0308;
190715;1600;20,9637;
190715;1700;17,2301;
190715;1800;12,9023;
190715;1900;12,1189;
190715;2000;10,7353;
190715;2100;9,86845;
190715;2200;8,30162;
190715;2300;8,17644;
190716;0000;7,48396;
190716;0100;6,45053;
190716;0200;5,99211;
190716;0300;5,63368;
190716;0400;5,34193;
190716;0500;3,97508;
190716;0600;3,52504;
190716;0700;3,04167;
190716;0800;5,26841;
190716;0900;10,17;
190716;1000;14,4281;
190716;1100;15,9529;
190716;1200;17,2305;
190716;1300;18,3051;
190716;1400;19,5464;
190716;1500;20,3377;
190716;1600;19,9707;
190716;1700;17,287;
190716;1800;13,485;
190716;1900;11,7432;
190716;2000;10,1263;
190716;2100;8,78442;
190716;2200;7,95879;
190716;2300;7,15037;
190717;0000;6,4836;
190717;0100;5,75851;
190717;0200;5,22509;
190717;0300;4,69167;
190717;0400;4,27673;
190717;0500;5,10996;
190717;0600;5,64322;
190717;0700;6,09313;
190717;0800;7,40971;
190717;0900;9,7359;
190717;1000;12,7191;
190717;1100;13,1189;
190717;1200;14,7603;
190717;1300;15,3018;
190717;1400;15,1017;
190717;1500;15,0432;
190717;1600;14,7013;
190717;1700;13,2678;
190717;1800;11,0009;
190717;1900;9,08406;
190717;2000;8,02554;
190717;2100;7,95851;
190717;2200;6,83342;
190717;2300;6,08333;
190718;0000;6,47672;
190718;0100;7,6433;
190718;0200;8,38641;
190718;0300;8,0779;
190718;0400;7,40136;
190718;0500;7,50127;
190718;0600;8,04404;
190718;0700;8,84387;
190718;0800;9,41869;
190718;0900;9,23517;
190718;1000;10,2433;
190718;1100;12,6098;
190718;1200;15,018;
190718;1300;16,9022;
190718;1400;17,7601;
190718;1500;18,5848;
190718;1600;18,5094;
190718;1700;16,534;
190718;1800;12,9835;
190718;1900;11,5;
190718;2000;10,5618;
190718;2100;9,35327;
190718;2200;7,95154;
190718;2300;7,29312;
190719;0000;7,05136;
190719;0100;7,59293;
190719;0200;6,40118;
190719;0300;6,50941;
190719;0400;5,55932;
190719;0500;5,2259;
190719;0600;5,05914;
190719;0700;4,75906;
190719;0800;5,75064;
190719;0900;9,8511;
190719;1000;12,4259;
190719;1100;13,884;
190719;1200;15,0923;
190719;1300;16,5757;
190719;1400;16,1171;
190719;1500;16,1083;
190719;1600;16,6069;
190719;1700;14,42;
190719;1800;12,2948;
190719;1900;11,1529;
190719;2000;9,62772;
190719;2100;8,70253;
190719;2200;7,94285;
190719;2300;7,78442;
190720;0000;7,57599;
190720;0100;7,64257;
190720;0200;7,67581;
190720;0300;7,38405;
190720;0400;6,9173;
190720;0500;7,58386;
190720;0600;7,85045;
190720;0700;6,60036;
190720;0800;6,88361;
190720;0900;10,2587;
190720;1000;12,2919;
190720;1100;13,7;
190720;1200;15,1201;
190720;1300;16,6565;
190720;1400;17,5145;
190720;1500;17,6725;
190720;1600;16,9137;
190720;1700;14,7608;
190720;1800;12,4106;
190720;1900;11,4272;
190720;2000;10,6353;
190720;2100;9,3018;
190720;2200;8,48495;
190720;2300;8,25143;
190721;0000;8,15959;
190721;0100;7,70886;
190721;0200;7,59211;
190721;0300;9,5007;
190721;0400;7,92526;
190721;0500;7,75017;
190721;0600;7,87508;
190721;0700;7,625;
190721;0800;7,48507;
190721;0900;7,61832;
190721;1000;7,10156;
190721;1100;7,19312;
190721;1200;7,03471;
190721;1300;6,33461;
190721;1400;6,32619;
190721;1500;6,04277;
190721;1600;5,45934;
190721;1700;5,16757;
190721;1800;4,87582;
190721;1900;4,87573;
190721;2000;5,12564;
190721;2100;5,10888;
190721;2200;4,36713;
190721;2300;3,34185;
190722;0000;2,88347;
190722;0100;4,02518;
190722;0200;3,81672;
190722;0300;3,54167;
190722;0400;3,70086;
190722;0500;3,93415;
190722;0600;3,9591;
190722;0700;4,1348;
190722;0800;4,00137;
190722;0900;4,39295;
190722;1000;5,07619;
190722;1100;5,6511;
190722;1200;7,54268;
190722;1300;8,66016;
190722;1400;9,64333;
190722;1500;10,6182;
190722;1600;10,243;
190722;1700;9,19276;
190722;1800;6,74213;
190722;1900;5,56704;
190722;2000;4,17528;
190722;2100;3,80842;
190722;2200;2,85838;
190722;2300;1,775;
190723;0000;1,13376;
190723;0100;0,850204;
190723;0200;0,450096;
190723;0300;0,341758;
190723;0400;-0,325085;
190723;0500;3,72185e-42;
190723;0600;-0,541815;
190723;0700;-0,266736;
190723;0800;1,67525;
190723;0900;5,58424;
190723;1000;7,67583;
190723;1100;8,77646;
190723;1200;9,77628;
190723;1300;10,9344;
190723;1400;11,5926;
190723;1500;12,159;
190723;1600;12,2005;
190723;1700;10,9754;
190723;1800;8,48352;
190723;1900;6,1;
190723;2000;5,28506;
190723;2100;4,5183;
190723;2200;3,82577;
190723;2300;3,1674;
190724;0000;2,44235;
190724;0100;1,83365;
190724;0200;1,51696;
190724;0300;1,29194;
190724;0400;1,35858;
190724;0500;0,633446;
190724;0600;0,133358;
190724;0700;0,558425;
190724;0800;2,20032;
190724;0900;5,86722;
190724;1000;9,40091;
190724;1100;11,2257;
190724;1200;13,8672;
190724;1300;15,4921;
190724;1400;16,5337;
190724;1500;16,6833;
190724;1600;15,1284;
190724;1700;13,0866;
190724;1800;10,8281;
190724;1900;8,96957;
190724;2000;8,09439;
190724;2100;7,11794;
190724;2200;6,15951;
190724;2300;5,70108;
190725;0000;4,71766;
190725;0100;4,86757;
190725;0200;6,00914;
190725;0300;5,99239;
190725;0400;6,03396;
190725;0500;6,2172;
190725;0600;6,46712;
190725;0700;6,59203;
190725;0800;7,14194;
190725;0900;8,81703;
190725;1000;9,98352;
190725;1100;10,85;
190725;1200;11,7451;
190725;1300;12,67;
190725;1400;13,4083;
190725;1500;13,75;
190725;1600;13,6167;
190725;1700;12,375;
190725;1800;10,475;
190725;1900;8,63333;
190725;2000;7,14167;
190725;2100;6,05;
190725;2200;5,725;
190725;2300;5,98333;
190726;0000;4,76667;
190726;0100;4,18333;
190726;0200;4,35044;
190726;0300;4,36702;
190726;0400;4,63359;
190726;0500;4,59184;
190726;0600;5,225;
190726;0700;4,43333;
190726;0800;5,53333;
190726;0900;7,18333;
190726;1000;9,42812;
190726;1100;12,125;
190726;1200;13,7083;
190726;1300;15,0833;
190726;1400;16,5917;
190726;1500;17,3333;
190726;1600;17,7;
190726;1700;15,7167;
190726;1800;12,0333;
190726;1900;9,49167;
190726;2000;8,425;
190726;2100;7,375;
190726;2200;6,85;
190726;2300;6,425;
190727;0000;7,03333;
190727;0100;7,44167;
190727;0200;7,35833;
190727;0300;7,29167;
190727;0400;6,95833;
190727;0500;6,55164;
190727;0600;6,525;
190727;0700;7,125;
190727;0800;7,03333;
190727;0900;9,19167;
190727;1000;10,825;
190727;1100;12,525;
190727;1200;14,5833;
190727;1300;15,7083;
190727;1400;16,5667;
190727;1500;16,6917;
190727;1600;16,375;
190727;1700;14,5083;
190727;1800;12,2417;
190727;1900;10,4833;
190727;2000;10,4167;
190727;2100;9,76668;
190727;2200;10,5;
190727;2300;9,28333;
190728;0000;8,75835;
190728;0100;7,50833;
190728;0200;6,73333;
190728;0300;5,95833;
190728;0400;5,58333;
190728;0500;5,26794;
190728;0600;4,375;
190728;0700;4,31667;
190728;0800;6,325;
190728;0900;9,85001;
190728;1000;12,925;
190728;1100;14,2667;
190728;1200;15,4083;
190728;1300;14,3583;
190728;1400;15,175;
190728;1500;15,4833;
190728;1600;15,8667;
190728;1700;14,325;
190728;1800;12,8167;
190728;1900;12,025;
190728;2000;12,4667;
190728;2100;11,85;
190728;2200;10,9917;
190728;2300;10,75;
190729;0000;10,2083;
190729;0100;10,2167;
190729;0200;9,85834;
190729;0300;9,99384;
190729;0400;10,552;
190729;0500;9,9268;
190729;0600;9,72501;
190729;0700;9,84167;
190729;0800;10,2083;
190729;0900;12,1333;
190729;1000;14,5;
190729;1100;15,975;
190729;1200;16,7417;
190729;1300;17,75;
190729;1400;18,7583;
190729;1500;19,0667;
190729;1600;18,6333;
190729;1700;17,675;
190729;1800;15,6667;
190729;1900;14,6333;
190729;2000;14,2417;
190729;2100;13,875;
190729;2200;13,2;
190729;2300;12,875;
190730;0000;12,4917;
190730;0100;11,6417;
190730;0200;11,0333;
190730;0300;10,2167;
190730;0400;9,55833;
190730;0500;9,05107;
190730;0600;8,95;
190730;0700;8,38333;
190730;0800;9,78333;
190730;0900;13,8333;
190730;1000;17,0417;
190730;1100;18,1333;
190730;1200;20,3083;
190730;1300;21,3667;
190730;1400;22,8167;
190730;1500;24,0333;
190730;1600;24,0083;
190730;1700;21,9667;
190730;1800;18,375;
190730;1900;17,8417;
190730;2000;16,0167;
190730;2100;13,9;
190730;2200;12,9167;
190730;2300;11,9833;
190731;0000;11,0083;
190731;0100;10,6167;
190731;0200;9,74167;
190731;0300;9,89168;
190731;0400;9,41667;
190731;0500;9,592;
190731;0600;8,83333;
190731;0700;8,88333;
190731;0800;10,3833;
190731;0900;13,0833;
190731;1000;13,975;
190731;1100;15,1583;
190731;1200;15,4333;
190731;1300;14,3583;
190731;1400;13,375;
190731;1500;12,9583;
190731;1600;12,8;
190731;1700;12,15;
190731;1800;11,2917;
190731;1900;10,8083;
190731;2000;10,3583;
190731;2100;9,375;
190731;2200;8,49167;
190731;2300;8,39999;
190801;0000;8,64168;
190801;0100;7,99167;
190801;0200;7,04167;
190801;0300;5,34167;
190801;0400;4,48333;
190801;0500;3,69249;
190801;0600;3,16667;
190801;0700;2,93333;
190801;0800;4,50833;
190801;0900;6,475;
190801;1000;8,33333;
190801;1100;10,0167;
190801;1200;11,2667;
190801;1300;12,45;
190801;1400;12,8667;
190801;1500;13,2833;
190801;1600;12,9417;
190801;1700;11,925;
190801;1800;10,425;
190801;1900;9,46667;
190801;2000;8,02499;
190801;2100;6,6;
190801;2200;4,86667;
190801;2300;4,95833;
190802;0000;3,76667;
190802;0100;3,175;
190802;0200;3,025;
190802;0300;2,20833;
190802;0400;1,55833;
190802;0500;1,05032;
190802;0600;0,675;
190802;0700;0,916667;
190802;0800;4,225;
190802;0900;6,775;
190802;1000;9,25833;
190802;1100;11,725;
190802;1200;13,8167;
190802;1300;15,0833;
190802;1400;16,3583;
190802;1500;17,9;
190802;1600;18,3333;
190802;1700;16,5083;
190802;1800;13,1;
190802;1900;10,25;
190802;2000;8,90833;
190802;2100;8,7;
190802;2200;7,88333;
190802;2300;7,3;
190803;0000;6,60833;
190803;0100;6,36667;
190803;0200;5,475;
190803;0300;4,83333;
190803;0400;3,33333;
190803;0500;3,21712;
190803;0600;3,33333;
190803;0700;3,23333;
190803;0800;6,59167;
190803;0900;11,7833;
190803;1000;16,3833;
190803;1100;19,1583;
190803;1200;20,2833;
190803;1300;21,7;
190803;1400;23,5417;
190803;1500;24,6083;
190803;1600;23,775;
190803;1700;20,7167;
190803;1800;16,3667;
190803;1900;14,3;
190803;2000;13,15;
190803;2100;12,125;
190803;2200;10,7833;
190803;2300;10,4167;
190804;0000;9;
190804;0100;8,64168;
190804;0200;8,10001;
190804;0300;7,21667;
190804;0400;6,54167;
190804;0500;5,9672;
190804;0600;6,025;
190804;0700;5,35;
190804;0800;8,53333;
190804;0900;14,3333;
190804;1000;18,2833;
190804;1100;22,0833;
190804;1200;23,55;
190804;1300;24,3333;
190804;1400;25,975;
190804;1500;26,725;
190804;1600;26,2917;
190804;1700;23,6;
190804;1800;18,1417;
190804;1900;16,1583;
